,Property_ID,Property_Name,Property_Type,Property_Purpose,Baths,Bedrooms,City,Property_Location,Area,Area_Name,Properity_Price,Date_Added
2623,House 43039381,Well-constructed House Available For sale In Shadab Garden,House,For Sale,6,5,Lahore,"Shadab Garden, Lahore, Punjab",10 ,Shadab Garden,30000000,28/12/2022
2624,House 43039384,Buy A House Of 10 Marla In Pak Arab Society Phase 1 - Block D,House,For Sale,6,5,Lahore,"Pak Arab Housing Society, Lahore, Punjab",10 ,Pak Arab Housing Society,30000000,28/12/2022
2625,House 43039387,A Perfect House Awaits You In Pak Arab Society Phase 1 - Block A Lahore,House,For Sale,6,5,Lahore,"Pak Arab Housing Society, Lahore, Punjab",10 ,Pak Arab Housing Society,30000000,28/12/2022
2626,House 43191442,Modern 5 Marla Luxury House For In DHA 9 Town Lahore,House,For Sale,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,30000000,28/12/2022
2627,House 42906925,Book A House Of 7 Marla In Cavalry Extension Cavalry Extension,House,For Sale,4,3,Lahore,"Cavalry Extension, Lahore, Punjab",7 ,Cavalry Extension,30000000,28/12/2022
2628,House 42906930,Your Dream 5 Marla House Is Available In Punjab Coop Housing - Block D,House,For Sale,4,3,Lahore,"Punjab Coop Housing Society, Lahore, Punjab",5 ,Punjab Coop Housing Society,20000000,28/12/2022
2629,House 42906931,Looking For A House In Islam Nagar,House,For Sale,4,3,Lahore,"Islam Nagar, Lahore, Punjab",3 ,Islam Nagar,20000000,28/12/2022
2630,House 43191408,"Ideal 5 Marla House Available In Johar Town Phase 1 - Block A1, Lahore",House,For Sale,5,5,Lahore,"Johar Town, Lahore, Punjab",5 ,Johar Town,30000000,28/12/2022
2631,House 42484901,House Of 1 Kanal In DHA Phase 2 Is Available,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,200000,30/11/2022
2632,House 42484902,1 Kanal Spacious House Is Available In DHA Phase 2 For rent,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,200000,30/11/2022
2633,House 42484903,Book A 1 Kanal House In DHA Phase 3,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,200000,30/11/2022
2634,House 42484904,Idyllic House Available In DHA Phase 3 For rent,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,200000,30/11/2022
2635,House 42484905,1 Kanal House For Grabs In DHA Defence,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,200000,30/11/2022
2636,House 42484906,1 Kanal House In Stunning DHA Phase 4 Is Available For rent,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,30/11/2022
2637,House 42484907,1 Kanal House For rent Is Available In DHA Phase 4,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,30/11/2022
2638,House 41674693,"4 Bed House Available For Rent In Sector B, Askari 11 Lahore",House,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",10 ,Askari,200000,1 month
2639,House 39552188,3 Kanal House For Rent In Gulberg,House,For Rent,8,8,Lahore,"Gulberg, Lahore, Punjab",60.0,Gulberg,1000000,1 month
2640,House 43141970,5 mrla house available for rent,House,For Rent,3,3,Lahore,"State Life Housing Society, Lahore, Punjab",5 ,State Life Housing Society,65000,1 day
2641,House 43141932,5 Marla House Available For Rent,House,For Rent,3,3,Lahore,"State Life Housing Society, Lahore, Punjab",5 ,State Life Housing Society,60000,26/12/2022
2642,House 43119180,10 Marla House For Rent Gas Available Good Condition Al Rehman Garden Phase 2 Lahore,House,For Rent,6,6,Lahore,"Al Rehman Garden, Lahore, Punjab",10 ,Al Rehman Garden,70000,25/12/2022
2643,House 43070297,5 Marla Like Brand New Good Location House for Rent in DHA 9 Town,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,62000,22/12/2022
2644,House 42848106,Cantt Properties Offer 1 Kanal Brand New House For Rent In DHA Phase 7,House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,22/12/2022
2645,House 43071578,1 Kanal Full House For Rent In Dha Phase 4 Dd Block,House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,22/12/2022
2646,House 42839761,5 Marla Like Brand New House Available For Rent In DHA Phase 6,House,For Rent,3,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,80000,22/12/2022
2647,House 42839692,5 Marla Like Brand New House Available For Rent In Phase 5 Prime Location,House,For Rent,3,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,80000,22/12/2022
2648,House 40073949,4 Beds Sd House Good Location For Rent In Askari 11 Sector B,House,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",10 ,Askari,200000,28/12/2022
2649,House 39936056,3 Beds Sd House For Rent Good Location In Askari 11,House,For Rent,4,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,88000,28/12/2022
2650,House 43183583,10 Marla Full House For Rent In Bahria Town Shaheen Block Lahore,House,For Rent,5,5,Lahore,"Bahria Town, Lahore, Punjab",10 ,Bahria Town,200000,28/12/2022
2651,House 43183553,5 Marla Brand New House For Rent In Dha 9 Town,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,60000,28/12/2022
2652,House 43183478,5 Marla Luxury House Available For Rent In Dha 9 Town,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,53000,28/12/2022
2653,House 42302302,5 Marla Bungalow For Rent at Prime Location of DHA Phase 6,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,90000,28/12/2022
2654,House 43183346,New Modern Full House Located At Dha Phase 5 Lahore Available For Rent,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,200000,28/12/2022
2655,House 43183339,10 Marla Brand New House For Rent,House,For Rent,6,7,Lahore,"Park View City, Lahore, Punjab",10 ,Park View City,200000,28/12/2022
2656,Flat 42364885,FLAT FOR RENT IN BEAUTIFULLY LOCUTION ASKARI 11,Flat,For Rent,4,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,85000,1 week
2657,Flat 40694253,2 Bed Fully Furnished Apartment Available For Rent In Sector C Bahria Town Lahore,Flat,For Rent,2,2,Lahore,"Bahria Town, Lahore, Punjab",4 ,Bahria Town,70000,1 week
2658,Flat 42977384,13 Marla Luxury 4 Bedrooms beautiful Apartment is Available for Rent In Askri 11 Lahore,Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",13 ,Askari,93000,1 week
2659,Flat 42977319,Luxury 4 Bedrooms beautiful Apartment is Available for Rent In Askri 11 Lahore,Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",13 ,Askari,92000,1 week
2660,Flat 42977228,Luxury 4 Bedrooms beautiful Apartment is Available for Rent In Askri 11 Lahore,Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",13 ,Askari,91000,1 week
2661,Flat 42977178,13 Marla Luxury 4 Bedrooms beautiful Apartment is Available for Rent In Askri 11 Lahore,Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",13 ,Askari,90000,1 week
2662,Flat 42976750,1 Bed Super Luxury Fully Furnished Apartment For Rent,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.4 ,Bahria Town,45000,1 week
2663,Flat 42976243,"3 bed Flat available for rent  Army Housing Complex, Askari 10, Sector F Lahore Cantt.",Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,95000,1 week
2664,Flat 42976046,1 Bed Furnished Apartment Available for Rent at Bahria Town Lahore,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.1 ,Bahria Town,47000,1 week
2665,Flat 42974391,1 Bed Brand New Apartment For Rent Near Grand Masjid,Flat,For Rent,-,-,Lahore,"Bahria Town, Lahore, Punjab",2.3 ,Bahria Town,28000,1 week
2666,Flat 42973788,2 Bed Apartment For Rent In Sherawala Height Very Close To  Bahria Town Lahore,Flat,For Rent,2,2,Lahore,"Main Canal Bank Road, Lahore, Punjab",3.6 ,Main Canal Bank Road,50000,1 week
2667,Flat 42973558,1 Bed Flat For Rent In Facing Eiffel Tower Bahria Town Lahore,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.1 ,Bahria Town,30000,1 week
2668,Flat 42973104,1 Bed Luxury Furnished Apartment Available for Rent at Bahria Town Lahore,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.1 ,Bahria Town,50000,14/12/2022
2669,Flat 42501090,"One Bed Furnished Apartment available for rent in Sector C, Near McDonald's Bahria Town, Lahore",Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.4 ,Bahria Town,40000,14/12/2022
2670,Flat 42973025,"2 Beds Fully Furnished Apartment Is Available On Rent In Sector D, Bahria Town, Lahore",Flat,For Rent,2,2,Lahore,"Bahria Town, Lahore, Punjab",4 ,Bahria Town,65000,14/12/2022
2671,Flat 42973019,1 Bed Furnished Apartment Available for Rent at Bahria Town Lahore,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2 ,Bahria Town,50000,14/12/2022
2672,Flat 42972945,"One Bed Fully Furnished Apartment In Overseas B Bahria Town, Lahore",Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.9 ,Bahria Town,50000,14/12/2022
2673,Flat 42972864,2 Bed Furnished Apartment Available For Rent At Bahria Town Lahore,Flat,For Rent,2,2,Lahore,"Bahria Town, Lahore, Punjab",4 ,Bahria Town,200000,14/12/2022
2674,Flat 42972498,1 Bed Brand New  Apartment For Rent In Rafi Block.,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.4 ,Bahria Town,30000,14/12/2022
2675,Flat 42972335,One Bed luxury Furnished studio for rent In Bahria town lahore,Flat,For Rent,1,-,Lahore,"Bahria Town, Lahore, Punjab",1.8 ,Bahria Town,30000,14/12/2022
2676,Flat 42182028,1 Bed Non Furnished Apartment For Rent In Bahria Town Sector C Lahore,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",3.1 ,Bahria Town,30000,14/12/2022
2677,Flat 42970926,Luxury 3 Bedrooms beautiful Apartment is Available for Rent In Askri 11 Lahore,Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",13 ,Askari,83000,14/12/2022
2678,Flat 42970919,13 Marla Luxury 4 Bedrooms beautiful Apartment is Available for Rent In Askri 11 Lahore,Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",13 ,Askari,82000,14/12/2022
2679,Flat 42969048,One Bed Lavish Furnished Apartment For Rent,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.2 ,Bahria Town,47000,14/12/2022
2680,Flat 42968529,1 Bed Apartment Vacant For Rent,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.4 ,Bahria Town,25000,14/12/2022
2681,Flat 42113046,THE SPRINGS APARTMENT HOMES POSSESSION FLAT AVAILABLE IN 100 LACS,Flat,For Sale,1,1,Lahore,"Main Canal Bank Road, Lahore, Punjab",3.4 ,Main Canal Bank Road,10000000,22/12/2022
2682,Flat 42822042,Good Location Flat Available For Sale In Good Condition,Flat,For Sale,2,2,Lahore,"Labor Colony, Lahore, Punjab",3 ,Labor Colony,1800000,14/12/2022
2683,Flat 41819441,Well-constructed Flat Available For sale In Faisal Town,Flat,For Sale,3,3,Lahore,"Faisal Town, Lahore, Punjab",7 ,Faisal Town,20000000,14/12/2022
2684,Flat 38865078,Flat Available For Sale In Air Avenue - Block Q,Flat,For Sale,2,2,Lahore,"DHA Defence, Lahore, Punjab",4.5 ,DHA Defence,20000000,14/12/2022
2685,Flat 42579504,2 Bed Apartment For Sale At Greenland House And Apartments,Flat,For Sale,2,2,Lahore,"GT Road, Lahore, Punjab",2.2 ,GT Road,5500000,07/12/2022
2686,Flat 41807452,"On Installments Ultra Luxury Flat On Zafar Ali Jail Road, Lahore Gymkhana.",Flat,For Sale,2,2,Lahore,"Jail Road, Lahore, Punjab",4.2 ,Jail Road,30000000,07/12/2022
2687,Flat 41544187,Flat Of 787 Square Feet In Ghazi Road For Sale,Flat,For Sale,2,2,Lahore,"Cantt, Lahore, Punjab",3.5 ,Cantt,6500000,30/11/2022
2688,Flat 40722613,FLAT FOR SALE,Flat,For Sale,2,2,Lahore,"Kacha Ferozepur Road, Lahore, Punjab",3.1 ,Kacha Ferozepur Road,6500000,30/11/2022
2689,Flat 42599083,12 Marla 4 Bedrooms Third Floor Brand New Apartment Available For Sale Located In Sector F Askari 10 New Airport Road Lahore,Flat,For Sale,4,4,Lahore,"Askari, Lahore, Punjab",12 ,Askari,50000000,1 day
2690,Flat 43163559,525 Sqft Apartment Available For Sale In Bahria Town Sector E Iqbal Block,Flat,For Sale,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.3 ,Bahria Town,7500000,1 day
2691,Flat 43163515,Goldcrest Mall And Residency 2 Bed Apartment For Sale,Flat,For Sale,3,2,Lahore,"DHA Defence, Lahore, Punjab",5.4 ,DHA Defence,30000000,1 day
2692,House 43046914,Brand New Luxury House For Sale In DHA Phase 9 town Block C,House,For Sale,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,30000000,1 week
2693,House 39338508,Mazhar Munir Design House Fully Furnished At For Sale,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,60000000,1 week
2694,House 42915215,One kanal Semi Furnished Bungalow For Sale at Hot Location Near Park & Masjid,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,1 week
2695,House 42733243,Brand New House Available In Valencia Town Lahore.,House,For Sale,6,5,Lahore,"Valencia Housing Society, Lahore, Punjab",20.0,Valencia Housing Society,70000000,1 week
2696,House 43043478,Leads Proudly Offer 1 Kanal Brand New Mazhar Munir Design Bungalow For Sale In Dha Phase 6,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,1 week
2697,House 42873608,10 Marla Triple Storey House For Sale F1 Block,House,For Sale,6,6,Lahore,"Wapda Town, Lahore, Punjab",10 ,Wapda Town,40000000,1 week
2698,House 42078296,We Deals In Johar Town Lahore 12 Marla Brand New House For Sale Is Available,House,For Sale,6,6,Lahore,"Johar Town, Lahore, Punjab",12 ,Johar Town,70000000,1 week
2699,House 38805344,1 Kanal Most Beautiful Design Bungalow For Sale At Prime Location Of Dha,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,1 week
2700,House 42744130,1 Kanal Most Beautiful Design Bungalow For Sale At Prime Location Of State Life,House,For Sale,6,5,Lahore,"State Life Housing Society, Lahore, Punjab",20.0,State Life Housing Society,50000000,1 week
2701,House 39029708,65 Crore Spanish House Designed By Faisal Rasul For Sale In Dha Phase-7,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",100.0,DHA Defence,650000000,1 week
2702,House 38137456,1 Kanal Most Beautiful Design Bungalow For Sale At Prime Location Of Dha,House,For Sale,6,5,Lahore,"HBFC Housing Society, Lahore, Punjab",20.0,HBFC Housing Society,60000000,28/12/2022
2703,House 42737473,5 Marla Luxury Brand New House For sale In DHA 9 Town,House,For Sale,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,20000000,28/12/2022
2704,House 42039629,Kanal Full Basement House House For Sale,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,100000000,1 day
2705,House 38352979,8 Months Used Brand New 10 Marla House For Sale In Phase 8,House,For Sale,5,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,40000000,1 day
2706,House 43169792,Dubai Real  Estate Offer 3 Marla Brand New Double Storey House For Sale At Canal Bank Housing Scheme,House,For Sale,3,3,Lahore,"Canal Bank Housing Scheme, Lahore, Punjab",3 ,Canal Bank Housing Scheme,8500000,1 day
2707,House 42950306,5 Mala House For Sale in DHA Phase 6 Lahore,House,For Sale,3,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,30000000,1 day
2708,House 43049211,5 Marla House For Sale in DHA Phase 5 Lahore,House,For Sale,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,30000000,1 day
2709,House 42755952,Become Owner Of Your House Today Which Is Centrally Located In Punjab Coop Housing - Block B In Lahore,House,For Sale,4,3,Lahore,"Punjab Coop Housing Society, Lahore, Punjab",5 ,Punjab Coop Housing Society,20000000,28/12/2022
2710,House 43191404,20 Marla House For sale In Johar Town Phase 1 - Block E,House,For Sale,5,5,Lahore,"Johar Town, Lahore, Punjab",20.0,Johar Town,60000000,28/12/2022
2711,House 42755953,Book House Today In Islam Nagar,House,For Sale,4,3,Lahore,"Islam Nagar, Lahore, Punjab",3 ,Islam Nagar,20000000,28/12/2022
2712,House 42906926,Buy A 10 Marla House For sale In Cavalry Extension,House,For Sale,7,6,Lahore,"Cavalry Extension, Lahore, Punjab",10 ,Cavalry Extension,50000000,28/12/2022
2713,House 43191400,Ready To sale A House 24 Marla In Johar Town Phase 1 - Block E Lahore,House,For Sale,5,5,Lahore,"Johar Town, Lahore, Punjab",24.0,Johar Town,70000000,28/12/2022
2714,House 43191399,House For Grabs In 12 Marla Lahore,House,For Sale,5,5,Lahore,"Johar Town, Lahore, Punjab",12 ,Johar Town,70000000,28/12/2022
2715,House 43191397,End Your Search For House Here And sale Now,House,For Sale,5,5,Lahore,"Johar Town, Lahore, Punjab",12 ,Johar Town,70000000,28/12/2022
2716,House 43191398,House For sale In Johar Town Phase 2 - Block L,House,For Sale,5,5,Lahore,"Johar Town, Lahore, Punjab",5 ,Johar Town,30000000,28/12/2022
2717,House 43038076,Task Est Offer O1 Kanal Brand New Beautifully House Available For Rent Hot Location Very Reasonable Dha Phase 6,House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,22/12/2022
2718,House 42746377,4 MARLA BRAND NEW HOUSE FOR RENT IN AL REHMAN GARDEN PHASE 2 LAHORE,House,For Rent,4,3,Lahore,"Al Rehman Garden, Lahore, Punjab",4 ,Al Rehman Garden,35000,1 week
2719,House 42993829,5 Marla House For Rent In Al Rehman Garden Phase 2 Lahore,House,For Rent,5,4,Lahore,"Al Rehman Garden, Lahore, Punjab",5 ,Al Rehman Garden,38000,1 week
2720,House 42993729,10 Marla House For Rent In Al Rehman Garden Phase 2 Lahore,House,For Rent,6,5,Lahore,"Al Rehman Garden, Lahore, Punjab",10 ,Al Rehman Garden,75000,1 week
2721,House 42996230,6 MARLA HOUSE FOR RENT IN AL REHMAN GARDEN PHASE 2 LAHORE,House,For Rent,5,4,Lahore,"Al Rehman Garden, Lahore, Punjab",6 ,Al Rehman Garden,50000,1 week
2722,House 43010001,5 Marla House New Brand For Rent In Al Rehman Garden Phase 2 Lahore,House,For Rent,5,4,Lahore,"Al Rehman Garden, Lahore, Punjab",5 ,Al Rehman Garden,42000,1 week
2723,House 43003744,5 Marla House For Rent In Al Rehman Garden Phase 2 Lahore,House,For Rent,5,4,Lahore,"Al Rehman Garden, Lahore, Punjab",5 ,Al Rehman Garden,40000,1 week
2724,House 42993321,5 Marla New Branded House Available For Rent In B Block Phase 2 New Lahore City,House,For Rent,4,3,Lahore,"New Lahore City, Lahore, Punjab",5 ,New Lahore City,45000,1 week
2725,House 42605433,Askari 11 Block B 4 Bed House For Rent,House,For Rent,-,4,Lahore,"Askari, Lahore, Punjab",10 ,Askari,200000,14/12/2022
2726,House 42911567,5 Marla Full House,House,For Rent,3,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,85000,14/12/2022
2727,House 42865716,One Kanal Corner Brand New House For Rent,House,For Rent,-,-,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,14/12/2022
2728,House 42625294,60 Marla House Available For Rent,House,For Rent,6,9,Lahore,"Model Town, Lahore, Punjab",60.0,Model Town,400000,14/12/2022
2729,House 42167884,Dha Phase 3 05 Marla Modern House Available For Rent At Prime Location,House,For Rent,3,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,80000,22/12/2022
2730,House 42637068,In Model Town - Block G 1 Kanal House For rent,House,For Rent,5,5,Lahore,"Model Town, Lahore, Punjab",20.0,Model Town,200000,22/12/2022
2731,House 42709264,4500 Square Feet House For Rent Is Available In Government Employees Cooperative Housing Society (Gechs) - Phase 3,House,For Rent,6,6,Lahore,"Government Employees Cooperative Housing Society (GECHS), Lahore, Punjab",20.0,Government Employees Cooperative Housing Society (GECHS),300000,22/12/2022
2732,House 42578516,10-Marla Master Peace of Beauty for Rent in DHA Phase 4,House,For Rent,5,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,200000,22/12/2022
2733,House 42770851,10 MARLA LIKE A BRAND NEW FULL HOUSE FOR RENT IN JASMINE BLOCK BAHRIA TOWN LAHORE,House,For Rent,7,5,Lahore,"Bahria Town, Lahore, Punjab",10 ,Bahria Town,90000,22/12/2022
2734,House 43183240,Want A House On Rent In Dha Lahore ? Then You Are On Right Place,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,200000,28/12/2022
2735,House 42946177,5 Marla Brand New House Like A Luxury At Hot Location,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,70000,28/12/2022
2736,House 42941651,In Cavalry Ground You Can Find The Perfect Prime Location House For rent,House,For Rent,6,5,Lahore,"Cavalry Ground, Lahore, Punjab",30.0,Cavalry Ground,300000,28/12/2022
2737,House 43082719,Cavalry Ground House Sized 10 Marla Is Available,House,For Rent,4,3,Lahore,"Cavalry Ground, Lahore, Punjab",10 ,Cavalry Ground,200000,28/12/2022
2738,House 43050085,Spacious House Is Available In Pak Arab Housing Society For rent,House,For Rent,3,3,Lahore,"Pak Arab Housing Society, Lahore, Punjab",3 ,Pak Arab Housing Society,40000,28/12/2022
2739,House 43182898,10 MARLA HOUSE FOR RENT IN DHA PHASE 6 LAHORE GOOD LOCATION .,House,For Rent,4,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,200000,28/12/2022
